,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,3408,USD Coin,USDC,usd-coin,12909,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28341074931.887634,28341074931.887634,False,,5,,,,2023-06-10T07:32:00.000Z,1.0001076964650268,4393611557.61774,61.0239,-0.01094106,-0.00242072,0.02035141,0.01952017,0.02315045,5.16215513,28344127165.47286,2.7148,28344127165.47,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-10 14:34:14.311980
5,52,XRP,XRP,xrp,961,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51987017573.0,99988884267.0,False,,6,,,,2023-06-10T07:32:00.000Z,0.49137914580375275,2116334857.9145627,137.5438,0.1779916,-6.05257658,-6.50303744,14.94685681,-6.54726906,34.65269095,25545336287.905422,2.4485,49137914580.38,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
6,2010,Cardano,ADA,cardano,835,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34904019998.006,35873953355.056,False,,7,,,,2023-06-10T07:32:00.000Z,0.24301740239738923,1033648997.28716,318.0912,-0.9584691,-22.79070516,-35.58395063,-33.41958318,-40.24283835,-20.68233971,8482284273.141944,0.8124,10935783107.88,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
7,74,Dogecoin,DOGE,dogecoin,725,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139705656383.70523,139705656383.70523,True,,8,,,,2023-06-10T07:32:00.000Z,0.06030033924148881,841501444.6262398,430.3206,-0.3272549,-10.96867108,-16.83126423,-16.98244825,-29.49125466,-9.4889496,8424298473.892292,0.8073,8424298473.89,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
8,1958,TRON,TRX,tron,771,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90128190891.63376,90128228725.9825,True,,9,71659659264.0,4758331653.365148,,2023-06-10T07:32:00.000Z,0.06640181801360606,475921686.4286655,210.317,0.665214,-14.32702527,-20.87752667,-4.41747955,-1.01909272,11.92352915,5984675729.4818125,0.5736,5984678241.75,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
9,5426,Solana,SOL,solana,470,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,398317355.4091359,549750284.1313593,True,,10,,,,2023-06-10T07:32:00.000Z,14.432154640774275,1005433556.2870452,350.5786,0.46991798,-22.54008751,-31.75157777,-30.1508286,-36.0723574,-20.30065849,5748577669.3688965,0.5506,7934081114.39,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
10,2,Litecoin,LTC,litecoin,921,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73112639.22743528,84000000.0,False,,11,,,,2023-06-10T07:32:00.000Z,77.20170214558065,894501320.587673,154.0882,-0.43128965,-11.79374986,-18.72302907,-4.22627551,-20.23593958,10.61525789,5644420196.713755,0.5409,6484942980.23,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
11,3890,Polygon,MATIC,polygon,735,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-10T07:32:00.000Z,0.5977230505381713,891997152.9558142,238.0736,-0.50321755,-22.81101029,-33.58295133,-30.8599262,-47.14632473,-43.60747765,5552529789.972975,0.5322,5977230505.38,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
12,6636,Polkadot,DOT,polkadot-new,511,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198288810.0151742,1322267667.3203542,True,,13,,,,2023-06-10T07:32:00.000Z,4.3275543319002585,223951880.02182734,131.1047,0.42645405,-13.32171157,-17.97873168,-20.54838737,-32.94730586,-21.59917027,5185659930.648773,0.497,5722185171.64,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
13,4687,Binance USD,BUSD,binance-usd,6903,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,4780579196.999097,4780579196.999097,True,,14,,,,2023-06-10T07:32:00.000Z,1.0001615038307745,2747406875.24646,47.3485,0.02409444,0.02302371,-0.00910684,0.00805351,-0.00132927,-0.33615532,4781351278.852734,0.4583,4781351278.85,,2023-06-10T07:32:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-06-10 14:34:14.311980
14,4943,Dai,DAI,multi-collateral-dai,2322,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,4742238480.730552,4742238480.730552,True,,15,,,,2023-06-10T07:32:00.000Z,1.000169740076052,219082434.67979074,107.582,0.1940226,0.08719713,0.03710708,0.04010123,0.01283523,4.78581736,4743043428.6509285,0.4545,4743043428.65,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-06-10 14:34:14.311980
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1224,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,156847.67545214,156847.67545214,False,,16,,,,2023-06-10T07:32:00.000Z,25661.801220301626,163797033.23066124,82.4964,0.33426661,-3.05701378,-5.70801428,-6.80842825,-14.72626699,24.87406237,4024993869.3192,0.3858,4024993869.32,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-10 14:34:14.311980
16,5805,Avalanche,AVAX,avalanche,446,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,344889795.3885104,431609245.3885104,False,,17,,,,2023-06-10T07:32:00.000Z,11.214856958875087,328838661.53234,200.7088,1.93741671,-18.65331799,-22.92005395,-27.21828336,-38.85074906,-22.4435373,3867889721.857841,0.3705,8074697010.39,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
17,5994,Shiba Inu,SHIB,shiba-inu,539,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589349131560659.5,589590943020173.0,False,,18,,,,2023-06-10T07:32:00.000Z,6.277085014954365e-06,308779544.7722877,358.4791,0.31611024,-20.56393431,-26.99943413,-29.26733818,-43.81451485,-39.22743625,3699394602.2957845,0.3543,3700912473.38,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-06-10 14:34:14.311980
18,3957,UNUS SED LEO,LEO,unus-sed-leo,27,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,930149582.9,985239504.0,False,,19,,,,2023-06-10T07:32:00.000Z,3.5628053595770033,668872.36406422,-3.5765,-0.0806307,0.47896593,-1.14459717,-0.49975128,5.73090708,-3.13362679,3313941919.164434,0.3176,3510216585.32,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-06-10 14:34:14.311980
19,3794,Cosmos,ATOM,cosmos,449,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem']",,346608690.0,0.0,True,,20,,,,2023-06-10T07:32:00.000Z,7.939438921618246,167371969.3857525,155.3937,-0.33064577,-14.34717989,-25.18135771,-26.95021156,-29.84473241,-28.2653324,2751878523.957113,0.2636,0.0,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.311980
0,1,Bitcoin,BTC,bitcoin,10244,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19397975.0,19397975.0,False,,1,,,,2023-06-10T07:32:00.000Z,25679.964890029667,16139301153.14456,37.0822,0.197472,-2.91089431,-5.54940963,-6.76392218,-14.74912576,25.04159041,498139316937.6732,47.712,539279262690.62,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
1,1027,Ethereum,ETH,ethereum,6990,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120227838.14401524,120227838.14401524,True,,2,,,,2023-06-10T07:32:00.000Z,1742.0577603983843,7948525398.846292,73.5549,-0.8565915,-4.93368151,-8.51937974,-5.09598705,-9.43872098,18.26636758,209443838454.70264,20.066,209443838454.7,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
2,825,Tether,USDT,tether,55295,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83356513307.21814,86086529362.37724,True,,3,,,,2023-06-10T07:32:00.000Z,1.0005843824919658,31952107788.43883,77.5637,-0.01171529,0.03804527,0.03631532,0.01481643,-0.01368252,-0.87319862,83405225394.18619,7.9907,86136836822.93,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-10 14:34:14.748986
3,1839,BNB,BNB,bnb,1454,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155854829.85039043,155854829.85039043,False,,4,,,,2023-06-10T07:32:00.000Z,237.57431241790607,944030788.5045259,70.8968,0.64218423,-7.41960429,-22.4799803,-23.75710001,-28.46771823,-14.89825999,37027104038.71625,3.5465,37027104038.72,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
4,3408,USD Coin,USDC,usd-coin,12909,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28341074931.887634,28341074931.887634,False,,5,,,,2023-06-10T07:32:00.000Z,1.0001076964650268,4393611557.61774,61.0239,-0.01094106,-0.00242072,0.02035141,0.01952017,0.02315045,5.16215513,28344127165.47286,2.7148,28344127165.47,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-10 14:34:14.748986
5,52,XRP,XRP,xrp,961,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51987017573.0,99988884267.0,False,,6,,,,2023-06-10T07:32:00.000Z,0.49137914580375275,2116334857.9145627,137.5438,0.1779916,-6.05257658,-6.50303744,14.94685681,-6.54726906,34.65269095,25545336287.905422,2.4485,49137914580.38,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
6,2010,Cardano,ADA,cardano,835,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34904019998.006,35873953355.056,False,,7,,,,2023-06-10T07:32:00.000Z,0.24301740239738923,1033648997.28716,318.0912,-0.9584691,-22.79070516,-35.58395063,-33.41958318,-40.24283835,-20.68233971,8482284273.141944,0.8124,10935783107.88,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
7,74,Dogecoin,DOGE,dogecoin,725,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139705656383.70523,139705656383.70523,True,,8,,,,2023-06-10T07:32:00.000Z,0.06030033924148881,841501444.6262398,430.3206,-0.3272549,-10.96867108,-16.83126423,-16.98244825,-29.49125466,-9.4889496,8424298473.892292,0.8073,8424298473.89,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
8,1958,TRON,TRX,tron,771,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90128190891.63376,90128228725.9825,True,,9,71659659264.0,4758331653.365148,,2023-06-10T07:32:00.000Z,0.06640181801360606,475921686.4286655,210.317,0.665214,-14.32702527,-20.87752667,-4.41747955,-1.01909272,11.92352915,5984675729.4818125,0.5736,5984678241.75,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
9,5426,Solana,SOL,solana,470,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,398317355.4091359,549750284.1313593,True,,10,,,,2023-06-10T07:32:00.000Z,14.432154640774275,1005433556.2870452,350.5786,0.46991798,-22.54008751,-31.75157777,-30.1508286,-36.0723574,-20.30065849,5748577669.3688965,0.5506,7934081114.39,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
10,2,Litecoin,LTC,litecoin,921,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73112639.22743528,84000000.0,False,,11,,,,2023-06-10T07:32:00.000Z,77.20170214558065,894501320.587673,154.0882,-0.43128965,-11.79374986,-18.72302907,-4.22627551,-20.23593958,10.61525789,5644420196.713755,0.5409,6484942980.23,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
11,3890,Polygon,MATIC,polygon,735,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-10T07:32:00.000Z,0.5977230505381713,891997152.9558142,238.0736,-0.50321755,-22.81101029,-33.58295133,-30.8599262,-47.14632473,-43.60747765,5552529789.972975,0.5322,5977230505.38,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
12,6636,Polkadot,DOT,polkadot-new,511,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198288810.0151742,1322267667.3203542,True,,13,,,,2023-06-10T07:32:00.000Z,4.3275543319002585,223951880.02182734,131.1047,0.42645405,-13.32171157,-17.97873168,-20.54838737,-32.94730586,-21.59917027,5185659930.648773,0.497,5722185171.64,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
13,4687,Binance USD,BUSD,binance-usd,6903,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,4780579196.999097,4780579196.999097,True,,14,,,,2023-06-10T07:32:00.000Z,1.0001615038307745,2747406875.24646,47.3485,0.02409444,0.02302371,-0.00910684,0.00805351,-0.00132927,-0.33615532,4781351278.852734,0.4583,4781351278.85,,2023-06-10T07:32:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-06-10 14:34:14.748986
14,4943,Dai,DAI,multi-collateral-dai,2322,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,4742238480.730552,4742238480.730552,True,,15,,,,2023-06-10T07:32:00.000Z,1.000169740076052,219082434.67979074,107.582,0.1940226,0.08719713,0.03710708,0.04010123,0.01283523,4.78581736,4743043428.6509285,0.4545,4743043428.65,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-06-10 14:34:14.748986
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1224,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,156847.67545214,156847.67545214,False,,16,,,,2023-06-10T07:32:00.000Z,25661.801220301626,163797033.23066124,82.4964,0.33426661,-3.05701378,-5.70801428,-6.80842825,-14.72626699,24.87406237,4024993869.3192,0.3858,4024993869.32,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-10 14:34:14.748986
16,5805,Avalanche,AVAX,avalanche,446,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,344889795.3885104,431609245.3885104,False,,17,,,,2023-06-10T07:32:00.000Z,11.214856958875087,328838661.53234,200.7088,1.93741671,-18.65331799,-22.92005395,-27.21828336,-38.85074906,-22.4435373,3867889721.857841,0.3705,8074697010.39,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
17,5994,Shiba Inu,SHIB,shiba-inu,539,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589349131560659.5,589590943020173.0,False,,18,,,,2023-06-10T07:32:00.000Z,6.277085014954365e-06,308779544.7722877,358.4791,0.31611024,-20.56393431,-26.99943413,-29.26733818,-43.81451485,-39.22743625,3699394602.2957845,0.3543,3700912473.38,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-06-10 14:34:14.748986
18,3957,UNUS SED LEO,LEO,unus-sed-leo,27,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,930149582.9,985239504.0,False,,19,,,,2023-06-10T07:32:00.000Z,3.5628053595770033,668872.36406422,-3.5765,-0.0806307,0.47896593,-1.14459717,-0.49975128,5.73090708,-3.13362679,3313941919.164434,0.3176,3510216585.32,,2023-06-10T07:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-06-10 14:34:14.748986
19,3794,Cosmos,ATOM,cosmos,449,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem']",,346608690.0,0.0,True,,20,,,,2023-06-10T07:32:00.000Z,7.939438921618246,167371969.3857525,155.3937,-0.33064577,-14.34717989,-25.18135771,-26.95021156,-29.84473241,-28.2653324,2751878523.957113,0.2636,0.0,,2023-06-10T07:32:00.000Z,,,,,,2023-06-10 14:34:14.748986
